"","Fecha","CVEGEO","MUNICIPIO","ACUMULADOS","NUEVOS","diasemana","CASOS SEMANALES"
"487",2020-04-29,"26059","Santa Cruz",0,0,"miércoles",0
"488",2020-04-29,"26060","Sáric",4,0,"miércoles",0
"489",2020-04-29,"26061","Soyopa",0,0,"miércoles",0
"490",2020-04-29,"26062","Suaqui Grande",0,0,"miércoles",0
"491",2020-04-29,"26063","Tepache",0,0,"miércoles",0
"492",2020-04-29,"26064","Trincheras",0,0,"miércoles",0
"493",2020-04-29,"26065","Tubutama",0,0,"miércoles",0
"494",2020-04-29,"26066","Ures",0,0,"miércoles",0
"495",2020-04-29,"26067","Villa Hidalgo",0,0,"miércoles",0
"496",2020-04-29,"26068","Villa Pesqueira",0,0,"miércoles",0
"497",2020-04-29,"26069","Yécora",0,0,"miércoles",0
"498",2020-05-06,"26001","Aconchi",0,0,"miércoles",0
"499",2020-05-06,"26002","Agua Prieta",7,3,"miércoles",4
"500",2020-05-06,"26003","Álamos",0,0,"miércoles",0
"501",2020-05-06,"26004","Altar",0,0,"miércoles",0
"502",2020-05-06,"26005","Arivechi",0,0,"miércoles",0
"503",2020-05-06,"26006","Arizpe",0,0,"miércoles",0
"504",2020-05-06,"26008","Bacadéhuachi",0,0,"miércoles",0
"505",2020-05-06,"26009","Bacanora",0,0,"miércoles",0
"506",2020-05-06,"26010","Bacerac",0,0,"miércoles",0
"507",2020-05-06,"26011","Bacoachi",0,0,"miércoles",0
"508",2020-05-06,"26012","Bácum",0,0,"miércoles",0
"509",2020-05-06,"26013","Banámichi",0,0,"miércoles",0
"510",2020-05-06,"26014","Baviácora",0,0,"miércoles",0
"511",2020-05-06,"26015","Bavispe",0,0,"miércoles",0
"512",2020-05-06,"26071","Benito Juárez",0,0,"miércoles",0
"513",2020-05-06,"26016","Benjamín Hill",0,0,"miércoles",0
"514",2020-05-06,"26017","Caborca",15,0,"miércoles",4
"515",2020-05-06,"26018","Cajeme",38,6,"miércoles",21
"516",2020-05-06,"26019","Cananea",4,4,"miércoles",4
"517",2020-05-06,"26020","Carbó",0,0,"miércoles",0
"518",2020-05-06,"26022","Cucurpe",0,0,"miércoles",0
"519",2020-05-06,"26023","Cumpas",0,0,"miércoles",0
"520",2020-05-06,"26024","Divisaderos",0,0,"miércoles",0
"521",2020-05-06,"26025","Empalme",0,0,"miércoles",0
"522",2020-05-06,"26026","Etchojoa",4,0,"miércoles",2
"523",2020-05-06,"26027","Fronteras",0,0,"miércoles",0
"524",2020-05-06,"26070","General Plutarco Elías Calles",1,0,"miércoles",0
"525",2020-05-06,"26028","Granados",0,0,"miércoles",0
"526",2020-05-06,"26029","Guaymas",13,2,"miércoles",4
"527",2020-05-06,"26030","Hermosillo",121,21,"miércoles",58
"528",2020-05-06,"26031","Huachinera",0,0,"miércoles",0
"529",2020-05-06,"26032","Huásabas",0,0,"miércoles",0
"530",2020-05-06,"26033","Huatabampo",18,0,"miércoles",1
"531",2020-05-06,"26034","Huépac",0,0,"miércoles",0
"532",2020-05-06,"26035","Imuris",1,0,"miércoles",1
"533",2020-05-06,"26021","La Colorada",0,0,"miércoles",0
"534",2020-05-06,"26036","Magdalena",4,0,"miércoles",0
"535",2020-05-06,"26037","Mazatán",0,0,"miércoles",0
"536",2020-05-06,"26038","Moctezuma",0,0,"miércoles",0
"537",2020-05-06,"26039","Naco",0,0,"miércoles",0
"538",2020-05-06,"26040","Nácori Chico",0,0,"miércoles",0
"539",2020-05-06,"26041","Nacozari de García",0,0,"miércoles",0
"540",2020-05-06,"26042","Navojoa",10,1,"miércoles",4
"541",2020-05-06,"26043","Nogales",34,3,"miércoles",22
"542",2020-05-06,"26044","Ónavas",0,0,"miércoles",0
"543",2020-05-06,"26045","Opodepe",2,0,"miércoles",0
"544",2020-05-06,"26046","Oquitoa",0,0,"miércoles",0
"545",2020-05-06,"26047","Pitiquito",0,0,"miércoles",0
"546",2020-05-06,"26048","Puerto Peñasco",1,0,"miércoles",0
"547",2020-05-06,"26049","Quiriego",0,0,"miércoles",0
"548",2020-05-06,"26050","Rayón",0,0,"miércoles",0
"549",2020-05-06,"26051","Rosario",0,0,"miércoles",0
"550",2020-05-06,"26052","Sahuaripa",0,0,"miércoles",0
"551",2020-05-06,"26053","San Felipe de Jesús",0,0,"miércoles",0
"552",2020-05-06,"26072","San Ignacio Río Muerto",0,0,"miércoles",0
"553",2020-05-06,"26054","San Javier",0,0,"miércoles",0
"554",2020-05-06,"26055","San Luis Río Colorado",173,19,"miércoles",37
"555",2020-05-06,"26056","San Miguel de Horcasitas",0,0,"miércoles",0
"556",2020-05-06,"26057","San Pedro de la Cueva",0,0,"miércoles",0
"557",2020-05-06,"26058","Santa Ana",0,0,"miércoles",0
"558",2020-05-06,"26059","Santa Cruz",0,0,"miércoles",0
"559",2020-05-06,"26060","Sáric",4,0,"miércoles",0
"560",2020-05-06,"26061","Soyopa",0,0,"miércoles",0
"561",2020-05-06,"26062","Suaqui Grande",0,0,"miércoles",0
"562",2020-05-06,"26063","Tepache",0,0,"miércoles",0
"563",2020-05-06,"26064","Trincheras",0,0,"miércoles",0
"564",2020-05-06,"26065","Tubutama",0,0,"miércoles",0
"565",2020-05-06,"26066","Ures",0,0,"miércoles",0
"566",2020-05-06,"26067","Villa Hidalgo",0,0,"miércoles",0
"567",2020-05-06,"26068","Villa Pesqueira",1,0,"miércoles",1
"568",2020-05-06,"26069","Yécora",0,0,"miércoles",0
"569",2020-05-13,"26001","Aconchi",0,0,"miércoles",0
"570",2020-05-13,"26002","Agua Prieta",13,2,"miércoles",6
"571",2020-05-13,"26003","Álamos",0,0,"miércoles",0
"572",2020-05-13,"26004","Altar",2,0,"miércoles",2
"573",2020-05-13,"26005","Arivechi",0,0,"miércoles",0
"574",2020-05-13,"26006","Arizpe",0,0,"miércoles",0
"575",2020-05-13,"26008","Bacadéhuachi",0,0,"miércoles",0
"576",2020-05-13,"26009","Bacanora",0,0,"miércoles",0
"577",2020-05-13,"26010","Bacerac",0,0,"miércoles",0
"578",2020-05-13,"26011","Bacoachi",0,0,"miércoles",0
"579",2020-05-13,"26012","Bácum",0,0,"miércoles",0
"580",2020-05-13,"26013","Banámichi",0,0,"miércoles",0
"581",2020-05-13,"26014","Baviácora",0,0,"miércoles",0
"582",2020-05-13,"26015","Bavispe",0,0,"miércoles",0
"583",2020-05-13,"26071","Benito Juárez",0,0,"miércoles",0
"584",2020-05-13,"26016","Benjamín Hill",0,0,"miércoles",0
"585",2020-05-13,"26017","Caborca",27,1,"miércoles",12
"586",2020-05-13,"26018","Cajeme",84,6,"miércoles",46
"587",2020-05-13,"26019","Cananea",12,2,"miércoles",8
"588",2020-05-13,"26020","Carbó",0,0,"miércoles",0
"589",2020-05-13,"26022","Cucurpe",0,0,"miércoles",0
"590",2020-05-13,"26023","Cumpas",1,0,"miércoles",1
"591",2020-05-13,"26024","Divisaderos",0,0,"miércoles",0
"592",2020-05-13,"26025","Empalme",0,0,"miércoles",0
"593",2020-05-13,"26026","Etchojoa",6,0,"miércoles",2
"594",2020-05-13,"26027","Fronteras",0,0,"miércoles",0
"595",2020-05-13,"26070","General Plutarco Elías Calles",1,0,"miércoles",0
"596",2020-05-13,"26028","Granados",0,0,"miércoles",0
"597",2020-05-13,"26029","Guaymas",23,1,"miércoles",10
"598",2020-05-13,"26030","Hermosillo",227,17,"miércoles",106
"599",2020-05-13,"26031","Huachinera",0,0,"miércoles",0
"600",2020-05-13,"26032","Huásabas",0,0,"miércoles",0
"601",2020-05-13,"26033","Huatabampo",18,0,"miércoles",0
"602",2020-05-13,"26034","Huépac",0,0,"miércoles",0
"603",2020-05-13,"26035","Imuris",1,0,"miércoles",0
"604",2020-05-13,"26021","La Colorada",0,0,"miércoles",0
"605",2020-05-13,"26036","Magdalena",4,0,"miércoles",0
"606",2020-05-13,"26037","Mazatán",0,0,"miércoles",0
"607",2020-05-13,"26038","Moctezuma",0,0,"miércoles",0
"608",2020-05-13,"26039","Naco",0,0,"miércoles",0
"609",2020-05-13,"26040","Nácori Chico",0,0,"miércoles",0
"610",2020-05-13,"26041","Nacozari de García",1,0,"miércoles",1
"611",2020-05-13,"26042","Navojoa",23,0,"miércoles",13
"612",2020-05-13,"26043","Nogales",72,16,"miércoles",38
"613",2020-05-13,"26044","Ónavas",0,0,"miércoles",0
"614",2020-05-13,"26045","Opodepe",2,0,"miércoles",0
"615",2020-05-13,"26046","Oquitoa",0,0,"miércoles",0
"616",2020-05-13,"26047","Pitiquito",0,0,"miércoles",0
"617",2020-05-13,"26048","Puerto Peñasco",2,0,"miércoles",1
"618",2020-05-13,"26049","Quiriego",0,0,"miércoles",0
"619",2020-05-13,"26050","Rayón",0,0,"miércoles",0
"620",2020-05-13,"26051","Rosario",0,0,"miércoles",0
"621",2020-05-13,"26052","Sahuaripa",0,0,"miércoles",0
"622",2020-05-13,"26053","San Felipe de Jesús",0,0,"miércoles",0
"623",2020-05-13,"26072","San Ignacio Río Muerto",0,0,"miércoles",0
"624",2020-05-13,"26054","San Javier",0,0,"miércoles",0
"625",2020-05-13,"26055","San Luis Río Colorado",219,13,"miércoles",46
"626",2020-05-13,"26056","San Miguel de Horcasitas",0,0,"miércoles",0
"627",2020-05-13,"26057","San Pedro de la Cueva",0,0,"miércoles",0
"628",2020-05-13,"26058","Santa Ana",1,0,"miércoles",1
"629",2020-05-13,"26059","Santa Cruz",0,0,"miércoles",0
"630",2020-05-13,"26060","Sáric",4,0,"miércoles",0
"631",2020-05-13,"26061","Soyopa",0,0,"miércoles",0
"632",2020-05-13,"26062","Suaqui Grande",0,0,"miércoles",0
"633",2020-05-13,"26063","Tepache",0,0,"miércoles",0
"634",2020-05-13,"26064","Trincheras",0,0,"miércoles",0
"635",2020-05-13,"26065","Tubutama",0,0,"miércoles",0
"636",2020-05-13,"26066","Ures",0,0,"miércoles",0
"637",2020-05-13,"26067","Villa Hidalgo",0,0,"miércoles",0
"638",2020-05-13,"26068","Villa Pesqueira",1,0,"miércoles",0
"639",2020-05-13,"26069","Yécora",0,0,"miércoles",0
"640",2020-05-20,"26001","Aconchi",0,0,"miércoles",0
"641",2020-05-20,"26002","Agua Prieta",18,0,"miércoles",5
"642",2020-05-20,"26003","Álamos",0,0,"miércoles",0
"643",2020-05-20,"26004","Altar",6,0,"miércoles",4
"644",2020-05-20,"26005","Arivechi",0,0,"miércoles",0
"645",2020-05-20,"26006","Arizpe",0,0,"miércoles",0
"646",2020-05-20,"26008","Bacadéhuachi",0,0,"miércoles",0
"647",2020-05-20,"26009","Bacanora",0,0,"miércoles",0
"648",2020-05-20,"26010","Bacerac",0,0,"miércoles",0
"649",2020-05-20,"26011","Bacoachi",0,0,"miércoles",0
"650",2020-05-20,"26012","Bácum",1,0,"miércoles",1
"651",2020-05-20,"26013","Banámichi",0,0,"miércoles",0
"652",2020-05-20,"26014","Baviácora",0,0,"miércoles",0
"653",2020-05-20,"26015","Bavispe",0,0,"miércoles",0
"654",2020-05-20,"26071","Benito Juárez",2,1,"miércoles",2
"655",2020-05-20,"26016","Benjamín Hill",0,0,"miércoles",0
"656",2020-05-20,"26017","Caborca",36,0,"miércoles",9
"657",2020-05-20,"26018","Cajeme",144,4,"miércoles",60
"658",2020-05-20,"26019","Cananea",17,0,"miércoles",5
"659",2020-05-20,"26020","Carbó",0,0,"miércoles",0
"660",2020-05-20,"26022","Cucurpe",0,0,"miércoles",0
"661",2020-05-20,"26023","Cumpas",1,0,"miércoles",0
"662",2020-05-20,"26024","Divisaderos",0,0,"miércoles",0
"663",2020-05-20,"26025","Empalme",1,0,"miércoles",1
"664",2020-05-20,"26026","Etchojoa",8,0,"miércoles",2
"665",2020-05-20,"26027","Fronteras",0,0,"miércoles",0
"666",2020-05-20,"26070","General Plutarco Elías Calles",5,0,"miércoles",4
"667",2020-05-20,"26028","Granados",0,0,"miércoles",0
"668",2020-05-20,"26029","Guaymas",35,3,"miércoles",12
"669",2020-05-20,"26030","Hermosillo",394,46,"miércoles",167
"670",2020-05-20,"26031","Huachinera",0,0,"miércoles",0
"671",2020-05-20,"26032","Huásabas",0,0,"miércoles",0
"672",2020-05-20,"26033","Huatabampo",18,0,"miércoles",0
"673",2020-05-20,"26034","Huépac",0,0,"miércoles",0
"674",2020-05-20,"26035","Imuris",1,0,"miércoles",0
"675",2020-05-20,"26021","La Colorada",0,0,"miércoles",0
"676",2020-05-20,"26036","Magdalena",9,4,"miércoles",5
"677",2020-05-20,"26037","Mazatán",0,0,"miércoles",0
"678",2020-05-20,"26038","Moctezuma",0,0,"miércoles",0
"679",2020-05-20,"26039","Naco",0,0,"miércoles",0
"680",2020-05-20,"26040","Nácori Chico",0,0,"miércoles",0
"681",2020-05-20,"26041","Nacozari de García",11,0,"miércoles",10
"682",2020-05-20,"26042","Navojoa",47,1,"miércoles",24
"683",2020-05-20,"26043","Nogales",151,18,"miércoles",79
"684",2020-05-20,"26044","Ónavas",0,0,"miércoles",0
"685",2020-05-20,"26045","Opodepe",2,0,"miércoles",0
"686",2020-05-20,"26046","Oquitoa",0,0,"miércoles",0
"687",2020-05-20,"26047","Pitiquito",0,0,"miércoles",0
"688",2020-05-20,"26048","Puerto Peñasco",3,0,"miércoles",1
"689",2020-05-20,"26049","Quiriego",0,0,"miércoles",0
"690",2020-05-20,"26050","Rayón",0,0,"miércoles",0
"691",2020-05-20,"26051","Rosario",0,0,"miércoles",0
"692",2020-05-20,"26052","Sahuaripa",0,0,"miércoles",0
"693",2020-05-20,"26053","San Felipe de Jesús",0,0,"miércoles",0
"694",2020-05-20,"26072","San Ignacio Río Muerto",0,0,"miércoles",0
"695",2020-05-20,"26054","San Javier",0,0,"miércoles",0
"696",2020-05-20,"26055","San Luis Río Colorado",268,0,"miércoles",49
"697",2020-05-20,"26056","San Miguel de Horcasitas",0,0,"miércoles",0
"698",2020-05-20,"26057","San Pedro de la Cueva",0,0,"miércoles",0
"699",2020-05-20,"26058","Santa Ana",4,1,"miércoles",3
"700",2020-05-20,"26059","Santa Cruz",0,0,"miércoles",0
"701",2020-05-20,"26060","Sáric",4,0,"miércoles",0
"702",2020-05-20,"26061","Soyopa",0,0,"miércoles",0
"703",2020-05-20,"26062","Suaqui Grande",0,0,"miércoles",0
"704",2020-05-20,"26063","Tepache",0,0,"miércoles",0
"705",2020-05-20,"26064","Trincheras",0,0,"miércoles",0
"706",2020-05-20,"26065","Tubutama",0,0,"miércoles",0
"707",2020-05-20,"26066","Ures",2,1,"miércoles",2
"708",2020-05-20,"26067","Villa Hidalgo",0,0,"miércoles",0
"709",2020-05-20,"26068","Villa Pesqueira",1,0,"miércoles",0
"710",2020-05-20,"26069","Yécora",0,0,"miércoles",0
"711",2020-05-27,"26001","Aconchi",0,0,"miércoles",0
"712",2020-05-27,"26002","Agua Prieta",32,3,"miércoles",14
"713",2020-05-27,"26003","Álamos",1,0,"miércoles",1
"714",2020-05-27,"26004","Altar",9,0,"miércoles",3
"715",2020-05-27,"26005","Arivechi",0,0,"miércoles",0
"716",2020-05-27,"26006","Arizpe",0,0,"miércoles",0
"717",2020-05-27,"26008","Bacadéhuachi",0,0,"miércoles",0
"718",2020-05-27,"26009","Bacanora",0,0,"miércoles",0
"719",2020-05-27,"26010","Bacerac",0,0,"miércoles",0
"720",2020-05-27,"26011","Bacoachi",0,0,"miércoles",0
"721",2020-05-27,"26012","Bácum",3,0,"miércoles",2
"722",2020-05-27,"26013","Banámichi",0,0,"miércoles",0
"723",2020-05-27,"26014","Baviácora",1,0,"miércoles",1
"724",2020-05-27,"26015","Bavispe",0,0,"miércoles",0
"725",2020-05-27,"26071","Benito Juárez",7,0,"miércoles",5
"726",2020-05-27,"26016","Benjamín Hill",0,0,"miércoles",0
"727",2020-05-27,"26017","Caborca",73,1,"miércoles",37
"728",2020-05-27,"26018","Cajeme",285,5,"miércoles",141
"729",2020-05-27,"26019","Cananea",21,2,"miércoles",4
"730",2020-05-27,"26020","Carbó",0,0,"miércoles",0
"731",2020-05-27,"26022","Cucurpe",0,0,"miércoles",0
"732",2020-05-27,"26023","Cumpas",1,0,"miércoles",0
"733",2020-05-27,"26024","Divisaderos",0,0,"miércoles",0
"734",2020-05-27,"26025","Empalme",1,0,"miércoles",0
"735",2020-05-27,"26026","Etchojoa",11,0,"miércoles",3
"736",2020-05-27,"26027","Fronteras",0,0,"miércoles",0
"737",2020-05-27,"26070","General Plutarco Elías Calles",7,0,"miércoles",2
"738",2020-05-27,"26028","Granados",0,0,"miércoles",0
"739",2020-05-27,"26029","Guaymas",51,1,"miércoles",16
"740",2020-05-27,"26030","Hermosillo",611,56,"miércoles",217
"741",2020-05-27,"26031","Huachinera",0,0,"miércoles",0
"742",2020-05-27,"26032","Huásabas",0,0,"miércoles",0
"743",2020-05-27,"26033","Huatabampo",24,0,"miércoles",6
"744",2020-05-27,"26034","Huépac",0,0,"miércoles",0
"745",2020-05-27,"26035","Imuris",1,0,"miércoles",0
"746",2020-05-27,"26021","La Colorada",0,0,"miércoles",0
"747",2020-05-27,"26036","Magdalena",17,0,"miércoles",8
"748",2020-05-27,"26037","Mazatán",0,0,"miércoles",0
"749",2020-05-27,"26038","Moctezuma",0,0,"miércoles",0
"750",2020-05-27,"26039","Naco",0,0,"miércoles",0
"751",2020-05-27,"26040","Nácori Chico",0,0,"miércoles",0
"752",2020-05-27,"26041","Nacozari de García",20,1,"miércoles",9
"753",2020-05-27,"26042","Navojoa",92,2,"miércoles",45
"754",2020-05-27,"26043","Nogales",265,36,"miércoles",114
"755",2020-05-27,"26044","Ónavas",1,1,"miércoles",1
"756",2020-05-27,"26045","Opodepe",2,0,"miércoles",0
"757",2020-05-27,"26046","Oquitoa",0,0,"miércoles",0
"758",2020-05-27,"26047","Pitiquito",2,0,"miércoles",2
"759",2020-05-27,"26048","Puerto Peñasco",5,0,"miércoles",2
"760",2020-05-27,"26049","Quiriego",0,0,"miércoles",0
"761",2020-05-27,"26050","Rayón",0,0,"miércoles",0
"762",2020-05-27,"26051","Rosario",1,0,"miércoles",1
"763",2020-05-27,"26052","Sahuaripa",0,0,"miércoles",0
"764",2020-05-27,"26053","San Felipe de Jesús",0,0,"miércoles",0
"765",2020-05-27,"26072","San Ignacio Río Muerto",1,0,"miércoles",1
"766",2020-05-27,"26054","San Javier",0,0,"miércoles",0
"767",2020-05-27,"26055","San Luis Río Colorado",368,10,"miércoles",100
"768",2020-05-27,"26056","San Miguel de Horcasitas",0,0,"miércoles",0
"769",2020-05-27,"26057","San Pedro de la Cueva",0,0,"miércoles",0
"770",2020-05-27,"26058","Santa Ana",8,1,"miércoles",4
"771",2020-05-27,"26059","Santa Cruz",0,0,"miércoles",0
"772",2020-05-27,"26060","Sáric",4,0,"miércoles",0
"773",2020-05-27,"26061","Soyopa",0,0,"miércoles",0
"774",2020-05-27,"26062","Suaqui Grande",0,0,"miércoles",0
"775",2020-05-27,"26063","Tepache",0,0,"miércoles",0
"776",2020-05-27,"26064","Trincheras",0,0,"miércoles",0
"777",2020-05-27,"26065","Tubutama",0,0,"miércoles",0
"778",2020-05-27,"26066","Ures",2,0,"miércoles",0
"779",2020-05-27,"26067","Villa Hidalgo",0,0,"miércoles",0
"780",2020-05-27,"26068","Villa Pesqueira",1,0,"miércoles",0
"781",2020-05-27,"26069","Yécora",0,0,"miércoles",0
"782",2020-06-03,"26001","Aconchi",0,0,"miércoles",0
"783",2020-06-03,"26002","Agua Prieta",47,0,"miércoles",15
"784",2020-06-03,"26003","Álamos",4,3,"miércoles",3
"785",2020-06-03,"26004","Altar",11,0,"miércoles",2
"786",2020-06-03,"26005","Arivechi",0,0,"miércoles",0
"787",2020-06-03,"26006","Arizpe",0,0,"miércoles",0
"788",2020-06-03,"26008","Bacadéhuachi",0,0,"miércoles",0
"789",2020-06-03,"26009","Bacanora",0,0,"miércoles",0
"790",2020-06-03,"26010","Bacerac",0,0,"miércoles",0
